"Census Profile, 2021 Census of Population"
,,,"Surrey, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 -100% data",, 28470,"", 10620,"", 17850,"",    6.1,"",    4.6,"",    7.5,"",
"Income of individuals in 2019","    Median employment insurance benefits in 2019 among recipients ($)",,  5360,"",  4760,"",  5720,"",  5360,"",  4760,"",  5720,"",
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24,468615,"",230875,"",237740,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",,432785,"",212920,"",219860,"",   92.4,"",   92.2,"",   92.5,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 45280,"", 53500,"", 37360,"", 45280,"", 53500,"", 37360,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",,433675,"",213075,"",220600,"",   92.5,"",   92.3,"",   92.8,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 38400,"", 44440,"", 32560,"", 38400,"", 44440,"", 32560,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",,385660,"",195045,"",190615,"",   82.3,"",   84.5,"",   80.2,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 45160,"", 54000,"", 36080,"", 45160,"", 54000,"", 36080,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",,334270,"",172675,"",161595,"",   71.3,"",   74.8,"",   68.0,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 44360,"", 52100,"", 36080,"", 44360,"", 52100,"", 36080,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",,302975,"",129720,"",173260,"",   64.7,"",   56.2,"",   72.9,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",,  7230,"",  6580,"",  7720,"",  7230,"",  6580,"",  7720,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",, 28455,"", 10775,"", 17680,"",    6.1,"",    4.7,"",    7.4,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7030,"",  5865,"",  7740,"",  7030,"",  5865,"",  7740,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25,468615,"",230875,"",237740,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13,145240,"", 84510,"", 60730,"",   31.0,"",   36.6,"",   25.5,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 55200,"", 61200,"", 48800,"", 55200,"", 61200,"", 48800,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 64300,"", 71500,"", 54300,"", 64300,"", 71500,"", 54300,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16,126250,"", 58620,"", 67625,"",   26.9,"",   25.4,"",   28.4,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 24200,"", 27600,"", 21800,"", 24200,"", 27600,"", 21800,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 32600,"", 37800,"", 28120,"", 32600,"", 37800,"", 28120,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   88.8,"",   92.6,"",   83.8,"",   88.8,"",   92.6,"",   83.8,"",
"Income of individuals in 2019","    Employment income (%)",,   75.6,"",   79.0,"",   71.0,"",   75.6,"",   79.0,"",   71.0,"",
"Income of individuals in 2019","  Government transfers (%)",,   11.2,"",    7.5,"",   16.3,"",   11.2,"",    7.5,"",   16.3,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    1.0,"",    0.6,"",    1.7,"",    1.0,"",    0.6,"",    1.7,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26,185670,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 98000,"",,"...",,"...", 98000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 87000,"",,"...",,"...", 87000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",, 36855,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 44400,"",,"...",,"...", 44400,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 40400,"",,"...",,"...", 40400,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",,148815,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,114000,"",,"...",,"...",114000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",,101000,"",,"...",,"...",101000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27,185670,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,116600,"",,"...",,"...",116600,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",,100100,"",,"...",,"...",100100,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",, 36780,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 53700,"",,"...",,"...", 53700,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 45520,"",,"...",,"...", 45520,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",,148890,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,132200,"",,"...",,"...",132200,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,113600,"",,"...",,"...",113600,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21,185670,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  2030,"",,"...",,"...",    1.1,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   870,"",,"...",,"...",    0.5,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,  1260,"",,"...",,"...",    0.7,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  2675,"",,"...",,"...",    1.4,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  5055,"",,"...",,"...",    2.7,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  4445,"",,"...",,"...",    2.4,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  4570,"",,"...",,"...",    2.5,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  5515,"",,"...",,"...",    3.0,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  5505,"",,"...",,"...",    3.0,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  5570,"",,"...",,"...",    3.0,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",, 11750,"",,"...",,"...",    6.3,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",, 11935,"",,"...",,"...",    6.4,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",, 11830,"",,"...",,"...",    6.4,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",, 11170,"",,"...",,"...",    6.0,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",, 10800,"",,"...",,"...",    5.8,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 90685,"",,"...",,"...",   48.8,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",, 23760,"",,"...",,"...",   12.8,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",, 19300,"",,"...",,"...",   10.4,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",, 24430,"",,"...",,"...",   13.2,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",, 23195,"",,"...",,"...",   12.5,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22,185670,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,  2345,"",,"...",,"...",    1.3,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,   900,"",,"...",,"...",    0.5,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,  1300,"",,"...",,"...",    0.7,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,  2750,"",,"...",,"...",    1.5,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,  5360,"",,"...",,"...",    2.9,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,  4940,"",,"...",,"...",    2.7,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,  5335,"",,"...",,"...",    2.9,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,  6300,"",,"...",,"...",    3.4,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,  6420,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,  6575,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",, 13850,"",,"...",,"...",    7.5,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",, 13880,"",,"...",,"...",    7.5,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",, 13415,"",,"...",,"...",    7.2,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",, 12955,"",,"...",,"...",    7.0,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",, 11940,"",,"...",,"...",    6.4,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",, 77405,"",,"...",,"...",   41.7,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",, 25510,"",,"...",,"...",   13.7,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",, 18460,"",,"...",,"...",    9.9,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",, 33435,"",,"...",,"...",   18.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28,143335,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",,113000,"",,"...",,"...",113000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",,100000,"",,"...",,"...",100000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    3.5,"",,"...",,"...",    3.5,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",, 37855,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",, 91000,"",,"...",,"...", 91000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 81000,"",,"...",,"...", 81000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",, 79365,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,135000,"",,"...",,"...",135000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,119000,"",,"...",,"...",119000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    4.4,"",,"...",,"...",    4.4,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",, 19085,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 75000,"",,"...",,"...", 75000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 69000,"",,"...",,"...", 69000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.7,"",,"...",,"...",    2.7,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29, 65375,"", 34145,"", 31230,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 36000,"", 37600,"", 34800,"", 36000,"", 37600,"", 34800,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 33600,"", 34800,"", 32400,"", 33600,"", 34800,"", 32400,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31,143030,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,130800,"",,"...",,"...",130800,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,112100,"",,"...",,"...",112100,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 25% sample data",, 37695,"",,"...",,"...",,"...",,"...",,"...",
