"Census Profile, 2021 Census of Population"
,,,"Coquitlam, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Mobility status 1 year ago","    Non-migrants",,  9430,"",  4595,"",  4835,"",    6.4,"",    6.4,"",    6.5,"",
"Mobility status 1 year ago","    Migrants",, 10390,"",  5215,"",  5175,"",    7.1,"",    7.2,"",    7.0,"",
"Mobility status 1 year ago","      Internal migrants",,  8125,"",  4065,"",  4060,"",    5.6,"",    5.6,"",    5.5,"",
"Mobility status 1 year ago","        Intraprovincial migrants",,  6870,"",  3395,"",  3480,"",    4.7,"",    4.7,"",    4.7,"",
"Mobility status 1 year ago","        Interprovincial migrants",,  1255,"",   675,"",   585,"",    0.9,"",    0.9,"",    0.8,"",
"Mobility status 1 year ago","      External migrants",,  2260,"",  1145,"",  1115,"",    1.5,"",    1.6,"",    1.5,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164,141005,"", 69275,"", 71730,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",, 81315,"", 40015,"", 41300,"",   57.7,"",   57.8,"",   57.6,"",
"Mobility status 5 years ago","  Movers",, 59690,"", 29260,"", 30430,"",   42.3,"",   42.2,"",   42.4,"",
"Mobility status 5 years ago","    Non-migrants",, 18150,"",  8965,"",  9185,"",   12.9,"",   12.9,"",   12.8,"",
"Mobility status 5 years ago","    Migrants",, 41535,"", 20295,"", 21240,"",   29.5,"",   29.3,"",   29.6,"",
"Mobility status 5 years ago","      Internal migrants",, 29875,"", 14830,"", 15045,"",   21.2,"",   21.4,"",   21.0,"",
"Mobility status 5 years ago","        Intraprovincial migrants",, 25835,"", 12760,"", 13070,"",   18.3,"",   18.4,"",   18.2,"",
"Mobility status 5 years ago","        Interprovincial migrants",,  4040,"",  2070,"",  1970,"",    2.9,"",    3.0,"",    2.7,"",
"Mobility status 5 years ago","      External migrants",, 11665,"",  5470,"",  6195,"",    8.3,"",    7.9,"",    8.6,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165,125070,"", 61145,"", 63925,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",, 14125,"",  7470,"",  6660,"",   11.3,"",   12.2,"",   10.4,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166,110945,"", 53680,"", 57265,"",   88.7,"",   87.8,"",   89.6,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165, 83885,"", 40660,"", 43225,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  4965,"",  2825,"",  2145,"",    5.9,"",    6.9,"",    5.0,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 78920,"", 37835,"", 41085,"",   94.1,"",   93.1,"",   95.0,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165,125075,"", 61145,"", 63920,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",, 12775,"",  6645,"",  6130,"",   10.2,"",   10.9,"",    9.6,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 34305,"", 16445,"", 17860,"",   27.4,"",   26.9,"",   27.9,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 77985,"", 38055,"", 39930,"",   62.4,"",   62.2,"",   62.5,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 32990,"", 16500,"", 16490,"",   26.4,"",   27.0,"",   25.8,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  7525,"",  5470,"",  2050,"",    6.0,"",    8.9,"",    3.2,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  3135,"",  1785,"",  1355,"",    2.5,"",    2.9,"",    2.1,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  4385,"",  3690,"",   700,"",    3.5,"",    6.0,"",    1.1,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 20235,"",  8695,"", 11540,"",   16.2,"",   14.2,"",   18.1,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  5235,"",  2340,"",  2895,"",    4.2,"",    3.8,"",    4.5,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 45000,"", 21555,"", 23445,"",   36.0,"",   35.3,"",   36.7,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 30385,"", 14175,"", 16210,"",   24.3,"",   23.2,"",   25.4,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  3070,"",  1395,"",  1675,"",    2.5,"",    2.3,"",    2.6,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   985,"",   510,"",   475,"",    0.8,"",    0.8,"",    0.7,"",
"Highest certificate, diploma or degree","      Master's degree",,  8945,"",  4455,"",  4485,"",    7.2,"",    7.3,"",    7.0,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  1615,"",  1020,"",   595,"",    1.3,"",    1.7,"",    0.9,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165, 83885,"", 40660,"", 43225,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  4150,"",  2340,"",  1810,"",    4.9,"",    5.8,"",    4.2,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 18190,"",  8995,"",  9195,"",   21.7,"",   22.1,"",   21.3,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 61540,"", 29320,"", 32220,"",   73.4,"",   72.1,"",   74.5,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 24240,"", 11970,"", 12270,"",   28.9,"",   29.4,"",   28.4,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  5285,"",  3885,"",  1400,"",    6.3,"",    9.6,"",    3.2,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  2120,"",  1235,"",   890,"",    2.5,"",    3.0,"",    2.1,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  3165,"",  2650,"",   510,"",    3.8,"",    6.5,"",    1.2,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 15045,"",  6375,"",  8670,"",   17.9,"",   15.7,"",   20.1,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  3910,"",  1715,"",  2200,"",    4.7,"",    4.2,"",    5.1,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 37305,"", 17350,"", 19955,"",   44.5,"",   42.7,"",   46.2,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 24870,"", 11305,"", 13565,"",   29.6,"",   27.8,"",   31.4,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  2535,"",  1115,"",  1420,"",    3.0,"",    2.7,"",    3.3,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   810,"",   385,"",   425,"",    1.0,"",    0.9,"",    1.0,"",
"Highest certificate, diploma or degree","      Master's degree",,  7785,"",  3765,"",  4020,"",    9.3,"",    9.3,"",    9.3,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  1305,"",   785,"",   515,"",    1.6,"",    1.9,"",    1.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172,125070,"", 61150,"", 63920,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 47085,"", 23095,"", 23990,"",   37.6,"",   37.8,"",   37.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  4270,"",   950,"",  3320,"",    3.4,"",    1.6,"",    5.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  4270,"",   950,"",  3320,"",    3.4,"",    1.6,"",    5.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  3655,"",  1445,"",  2210,"",    2.9,"",    2.4,"",    3.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   465,"",   340,"",   130,"",    0.4,"",    0.6,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  3190,"",  1105,"",  2085,"",    2.6,"",    1.8,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  4460,"",  1525,"",  2935,"",    3.6,"",    2.5,"",    4.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   805,"",   200,"",   605,"",    0.6,"",    0.3,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,  1260,"",   345,"",   920,"",    1.0,"",    0.6,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,  1310,"",   415,"",   895,"",    1.0,"",    0.7,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,    55,"",    40,"",    10,"",    0.0,"",    0.1,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   180,"",   100,"",    80,"",    0.1,"",    0.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   320,"",   215,"",   100,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   360,"",   190,"",   165,"",    0.3,"",    0.3,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   175,"",    30,"",   150,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",, 10230,"",  3655,"",  6575,"",    8.2,"",    6.0,"",   10.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,   105,"",    30,"",    80,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,  1285,"",   510,"",   775,"",    1.0,"",    0.8,"",    1.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,  1285,"",   140,"",  1145,"",    1.0,"",    0.2,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  1495,"",   430,"",  1065,"",    1.2,"",    0.7,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   190,"",    70,"",   125,"",    0.2,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,  1645,"",   450,"",  1200,"",    1.3,"",    0.7,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  4210,"",  2020,"",  2195,"",    3.4,"",    3.3,"",    3.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 17605,"",  7800,"",  9805,"",   14.1,"",   12.8,"",   15.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,   575,"",   135,"",   440,"",    0.5,"",    0.2,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 17005,"",  7655,"",  9345,"",   13.6,"",   12.5,"",   14.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  4055,"",  2105,"",  1945,"",    3.2,"",    3.4,"",    3.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,  1555,"",   670,"",   880,"",    1.2,"",    1.1,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   965,"",   470,"",   495,"",    0.8,"",    0.8,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,    60,"",    10,"",    50,"",    0.0,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,  1400,"",   930,"",   475,"",    1.1,"",    1.5,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    70,"",    25,"",    45,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  4890,"",  3270,"",  1620,"",    3.9,"",    5.3,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  3895,"",  2745,"",  1150,"",    3.1,"",    4.5,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,   165,"",    25,"",   140,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   725,"",   425,"",   300,"",    0.6,"",    0.7,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,   100,"",    75,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",, 15260,"", 13110,"",  2155,"",   12.2,"",   21.4,"",    3.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   670,"",   430,"",   240,"",    0.5,"",    0.7,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  6530,"",  5165,"",  1365,"",    5.2,"",    8.4,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,  2645,"",  2315,"",   335,"",    2.1,"",    3.8,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,  2595,"",  2530,"",    70,"",    2.1,"",    4.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,  1825,"",  1770,"",    60,"",    1.5,"",    2.9,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   990,"",   905,"",    85,"",    0.8,"",    1.5,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,  1300,"",   640,"",   665,"",    1.0,"",    1.0,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   795,"",   350,"",   450,"",    0.6,"",    0.6,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   500,"",   290,"",   215,"",    0.4,"",    0.5,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  9325,"",  2205,"",  7120,"",    7.5,"",    3.6,"",   11.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   900,"",   445,"",   460,"",    0.7,"",    0.7,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  8220,"",  1635,"",  6585,"",    6.6,"",    2.7,"",   10.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,   205,"",   130,"",    80,"",    0.2,"",    0.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,  2925,"",  1345,"",  1580,"",    2.3,"",    2.2,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,  1980,"",   580,"",  1400,"",    1.6,"",    0.9,"",    2.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
